Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,F1,F2,F3,F4,F5,Price
2,1,2015,36000,2,0,2,18.6,1197,81.83,5,12,1,1,11,1,4.95
3,1,2018,17477,2,0,1,17,1198,108.5,5,12,2,2,2,2,9.62
1,1,2016,16725,2,0,1,18.6,1197,81.83,5,12,1,1,11,1,6.79
2,1,2014,48241,2,0,1,19.1,1197,85.8,5,12,2,2,2,2,4.5
3,1,2014,52431,2,0,1,22.5,998,67.04,5,12,1,1,11,1,3.01
1,1,2012,68000,3,0,1,21.9,1396,88.76,5,12,2,2,2,2,4.4
2,1,2012,158000,3,1,1,12.55,2982,168.5,7,12,1,1,11,1,17.49
3,1,2014,31446,2,0,1,20.36,1197,78.9,5,12,2,2,2,2,4.66
1,1,2015,25000,2,0,1,18.9,1197,82,5,12,1,1,11,1,5.5
2,1,2016,57000,2,0,1,18.6,1197,81.83,5,12,2,2,2,2,6
3,1,2007,76000,2,1,1,17,1086,null,5,12,1,1,11,1,2.4
1,1,2018,57078,3,0,1,24.3,1248,88.5,5,12,2,2,2,2,10.19
2,1,2016,47471,3,0,1,25.8,1498,98.6,5,12,1,1,11,1,5.25
3,1,2014,50000,3,1,1,15.26,2143,203.2,5,12,2,2,2,2,45
1,1,2010,62000,3,0,1,23,1396,90,5,12,1,1,11,1,2.7
2,1,2013,65807,2,0,1,19.81,1086,68.05,5,12,2,2,2,2,3.39
3,1,2014,81768,3,0,1,26.59,1248,74,5,12,1,1,11,1,5.69
1,1,2018,9952,2,1,1,10.37,2979,306,2,12,2,2,2,2,58.54
2,1,2017,24000,3,0,1,27.39,1248,74,5,12,1,1,11,1,8.4
3,1,2012,72921,3,0,1,25.44,936,57.6,5,12,2,2,2,2,2.5
1,1,2012,59000,2,0,1,19.4,1198,86.8,5,12,1,1,11,1,3.25
2,1,2014,33000,3,0,2,20,1399,68.05,5,12,2,2,2,2,3.25
3,1,2016,36789,2,1,1,23.1,998,67.04,5,12,1,1,11,1,4.25
1,1,2014,41000,3,1,1,14.84,2143,170,5,12,2,2,2,2,18.5
2,1,2007,71000,2,1,1,17,1086,null,5,12,1,1,11,1,2.4
3,1,2015,46650,2,0,1,19.4,1198,86.8,5,12,2,2,2,2,4.25
1,1,2018,3000,2,1,1,21.4,1197,83.1,5,12,1,1,11,1,8.85
2,1,2014,14799,2,0,1,21.1,814,55.2,5,12,2,2,2,2,4.14
3,1,2011,44000,6,1,1,,1798,73,5,12,1,1,11,1,12.75
1,1,2015,68525,3,0,1,23,1396,90,5,12,2,2,2,2,7
2,1,2018,15000,3,1,1,10.91,3198,197,7,12,1,1,11,1,33
3,1,2017,29000,2,0,1,17.4,1497,117.3,5,12,2,2,2,2,10
1,1,2012,77407,3,0,2,21.5,1248,88.8,5,12,1,1,11,1,3.53
2,1,2007,118000,2,0,1,12.9,1598,102.5,5,12,2,2,2,2,1.35
3,1,2013,75000,3,0,1,20.54,1598,103.6,5,12,1,1,11,1,4.5
1,1,2012,69000,2,0,1,16.8,1497,116.3,5,12,2,2,2,2,4.9
2,1,2016,52553,3,0,1,19.67,1582,126.2,5,12,1,1,11,1,12.26
3,1,2014,58000,3,0,2,24.4,1120,71,5,12,2,2,2,2,3.99
1,1,2017,24000,3,1,1,17.9,2143,170,5,12,1,1,11,1,46.95
2,1,2015,65542,3,0,1,20,1399,68,5,12,2,2,2,2,3.8
3,1,2013,68008,3,0,2,15,1896,105,5,12,1,1,11,1,6.75
1,1,2017,22251,3,0,1,18.49,1493,100,7,12,2,2,2,2,8.75
2,1,2013,55000,2,0,2,15.8,1499,110,5,12,1,1,11,1,5.2
3,1,2017,19387,2,0,1,17.1,1591,121.3,5,12,2,2,2,2,8.42
1,1,2014,58000,4,0,1,26.6,998,58.16,5,12,1,1,11,1,3
2,1,2016,24001,2,0,1,18.6,1197,81.83,5,12,2,2,2,2,5.75
3,1,2008,17000,3,1,1,15.2,1968,140.8,5,12,1,1,11,1,9.75
1,1,2015,28500,2,0,1,19.49,1198,67.04,5,12,2,2,2,2,3.5
2,1,2014,66000,3,1,1,15.26,2143,203.2,5,12,1,1,11,1,30
3,1,2017,22000,3,1,1,12.83,2179,147.5,5,12,2,2,2,2,35
1,1,2018,44383,2,0,1,15.8,1591,121.3,5,12,1,1,11,1,13.25
2,1,2013,45000,3,0,1,20.5,1598,103.5,5,12,2,2,2,2,3.65
3,1,2015,58000,3,0,1,23.4,1248,74,5,12,1,1,11,1,5.25
1,1,2016,69000,2,0,1,15.8,1591,121.3,5,12,2,2,2,2,9.7
2,1,2017,60993,3,0,1,24,1120,70,5,12,1,1,11,1,5.21
3,1,2016,67000,3,0,1,18.49,1493,100,7,12,2,2,2,2,6.3
1,1,2014,51134,3,0,1,24,1120,70,5,12,1,1,11,1,4.72
2,1,2011,55000,3,1,2,11.7,2993,245,5,12,2,2,2,2,28
3,1,2018,25082,3,1,1,28.4,1248,73.75,5,12,1,1,11,1,8.37
1,1,2012,68350,3,0,1,12.55,2982,168.5,7,12,2,2,2,2,14
2,1,2015,50000,3,1,1,17.68,1968,174.33,5,12,1,1,11,1,36
3,1,2015,97000,3,0,1,27.3,1498,98.6,5,12,2,2,2,2,6.4
1,1,2015,56238,3,1,1,11.33,4134,335.2,7,12,1,1,11,1,51.69
2,1,2014,72618,3,0,1,12.05,2179,120,7,12,2,2,2,2,8
3,1,2012,62005,3,0,1,18.3,1991,147.9,5,12,1,1,11,1,9.8
1,1,2012,61250,3,0,1,25.44,936,57.6,5,12,2,2,2,2,2.7
2,1,2014,28469,3,1,1,18.25,1968,187.74,5,12,1,1,11,1,24.37
3,1,2018,21488,2,1,1,14.3,1598,103.52,5,12,2,2,2,2,9.72
1,1,2014,197000,3,0,1,23.4,1248,74,5,12,1,1,11,1,5
2,1,2009,138205,3,0,2,11.5,2982,171,7,12,2,2,2,2,10.5
3,1,2012,160000,3,0,2,22.9,1248,74,5,12,1,1,11,1,3.9
1,1,2012,67590,2,0,1,17,1497,118,5,12,2,2,2,2,5.65
2,1,2012,52000,3,1,1,15.26,2143,203.2,5,12,1,1,11,1,29.95
3,1,2008,100000,3,0,2,17.8,1248,75,5,12,2,2,2,2,3
1,1,2017,60048,3,0,1,26.1,1498,99,5,12,1,1,11,1,6
2,1,2009,48000,2,0,1,20.36,1197,78.9,5,12,2,2,2,2,2.11
3,1,2010,47000,2,0,1,14.6,,,,12,1,1,11,1,1.49
1,1,2011,100000,2,0,1,19.7,796,46.3,5,12,2,2,2,2,1.5
2,1,2013,62601,3,0,1,23.59,1364,null,5,12,1,1,11,1,4.67
3,1,2006,80010,2,0,2,20.4,1197,81.8,5,12,2,2,2,2,2.85
1,1,2017,26493,3,1,1,19.27,2143,170,5,12,1,1,11,1,33.64
2,1,2011,96000,3,0,2,17.88,1396,52.8,5,12,2,2,2,2,0.91
3,1,2014,45700,2,0,2,22.74,796,47.3,5,12,1,1,11,1,2.42
1,1,2005,13000,2,1,1,9.3,2771,193.1,5,12,2,2,2,2,3.25
2,1,2013,38000,2,0,1,16.47,1198,73.9,5,12,1,1,11,1,2.8
3,1,2019,8018,2,1,1,22,1197,81.8,5,12,2,2,2,2,8.3
1,1,2010,144400,3,0,3,12.05,2179,120,8,12,1,1,11,1,5.25
2,1,2010,152000,3,0,1,17.8,1248,75,5,12,2,2,2,2,2.9
3,1,2013,71000,3,1,1,18.88,1995,184,5,12,1,1,11,1,15
1,1,2012,80000,2,0,2,25.4,624,37.5,4,12,2,2,2,2,0.53
2,1,2014,87143,3,0,1,12.99,2494,100,8,12,1,1,11,1,12.5
3,1,2012,25000,2,0,1,18.4,1198,86.8,5,12,2,2,2,2,2.75
1,1,2018,2000,2,1,1,23.84,1199,83.83,5,12,1,1,11,1,5
2,1,2014,45239,3,0,1,12.05,2179,120,8,12,2,2,2,2,7.09
3,1,2011,101999,3,1,1,16.73,1995,218,5,12,1,1,11,1,19.99
1,1,2014,74219,3,0,1,21.43,1364,87.2,5,12,2,2,2,2,10.75
2,1,2016,25000,2,1,1,18,1497,117.3,5,12,1,1,11,1,9.45
3,1,2008,109606,3,0,1,22,1582,126.2,5,12,2,2,2,2,2.9
1,1,2015,36000,3,0,1,26.59,1248,74,5,12,1,1,11,1,4.7
2,1,2016,41810,2,0,1,20.73,1373,91.1,5,12,2,2,2,2,7.11
3,1,2014,93321,3,0,1,22.7,1498,89.84,5,12,1,1,11,1,6.25
1,1,2011,81000,2,0,1,20.92,998,67.1,5,12,2,2,2,2,2.2
2,1,2019,25717,2,1,1,19,1199,88.76,5,12,1,1,11,1,8.86
3,1,2015,37000,3,0,1,15.1,2179,140,7,12,2,2,2,2,9.3
1,1,2017,56380,3,0,1,18.49,1493,100,7,12,1,1,11,1,7.57
2,1,2017,8000,2,0,1,18.2,1199,88.7,5,12,2,2,2,2,7.9
3,1,2018,14589,2,0,1,16.1,1298,88.2,5,12,1,1,11,1,5.65
1,1,2013,65088,2,0,1,16.47,1198,73.9,5,12,2,2,2,2,3.25
2,1,2019,24864,3,0,1,20.5,1582,126.2,5,12,1,1,11,1,16.27
3,1,2011,64831,2,0,1,18.6,1199,79.4,5,12,2,2,2,2,3.21
1,1,2013,38001,3,0,1,25.8,1498,98.6,5,12,1,1,11,1,3.9
2,1,2008,77000,2,1,2,10,2496,157.7,5,12,2,2,2,2,6.5
3,1,2016,27000,3,1,1,18.59,2993,265,5,12,1,1,11,1,48
1,1,2016,39000,3,1,1,20.38,1968,143,5,12,2,2,2,2,18.9
2,1,2015,131000,3,0,1,26.59,1248,74,5,12,1,1,11,1,3.6
3,1,2015,43000,3,0,1,26.59,1248,74,5,12,2,2,2,2,5.5
1,1,2011,68000,3,0,2,12.8,2494,102,7,12,1,1,11,1,7
2,1,2016,45165,3,1,1,16.09,1995,184,5,12,2,2,2,2,41.75
3,1,2007,120000,3,1,1,16.73,1995,218,5,12,1,1,11,1,10.5
1,1,2014,86091,3,0,1,15.1,2179,140,7,12,2,2,2,2,10.09
2,1,2009,71499,2,0,1,17,1497,118,5,12,1,1,11,1,3
3,1,2014,50000,3,0,1,17,2200,139.01,7,12,2,2,2,2,12
1,1,2015,66000,3,0,1,20.14,1498,88,5,12,1,1,11,1,4.91
2,1,2010,45000,2,0,1,16,1198,90,5,12,2,2,2,2,2
3,1,2015,69189,3,0,1,23.59,1364,67.06,5,12,1,1,11,1,5.3
1,1,2014,40206,3,0,1,19.01,1461,108.5,5,12,2,2,2,2,7.22
2,1,2017,36723,3,1,1,18.56,1995,190,5,12,1,1,11,1,32.57
3,1,2010,57500,2,0,1,18.5,1197,80,5,12,2,2,2,2,2.75
1,1,2018,43912,4,0,1,15.1,1196,73,5,12,1,1,11,1,4.33
2,1,2011,52000,3,0,1,17.8,1399,68,5,12,2,2,2,2,3.75
3,1,2014,60952,2,1,1,16.8,1497,118,5,12,1,1,11,1,5.91
1,1,2013,87192,3,0,1,25.2,1248,74,5,12,2,2,2,2,4.35
2,1,2014,58000,3,0,1,24,1120,70,5,12,1,1,11,1,3.25
3,1,2017,59500,3,1,1,14.75,2967,245,7,12,2,2,2,2,68
1,1,2016,16650,2,0,1,17,1198,74,5,12,1,1,11,1,5.5
2,1,2018,34696,2,1,1,18,1497,117.3,5,12,2,2,2,2,12.08
3,1,2018,42243,3,0,1,27.39,1248,74,5,12,1,1,11,1,7.48
1,1,2016,57824,3,0,1,24,1120,70,5,12,2,2,2,2,5.5
2,1,2011,110000,3,0,1,19.3,1248,73.9,5,12,1,1,11,1,3.5
3,1,2006,63000,2,0,1,16.1,,,,12,2,2,2,2,1.6
1,1,2013,72000,3,1,1,0,2179,115,5,12,1,1,11,1,15.5
2,1,2013,63455,3,0,1,11.5,2982,171,7,12,2,2,2,2,19
3,1,2017,17151,3,0,1,27.3,1498,98.6,5,12,1,1,11,1,8.4
1,1,2016,31001,3,0,1,24.3,1248,88.5,5,12,2,2,2,2,7.25
2,1,2014,42109,3,0,1,23.4,1248,74,5,12,1,1,11,1,4.25
3,1,2015,55000,3,1,2,21.66,1498,103.52,5,12,2,2,2,2,5.7
1,1,2013,46000,3,1,2,0,2179,115,5,12,1,1,11,1,26
2,1,2013,30852,2,0,1,22.74,796,47.3,5,12,2,2,2,2,2.49
3,1,2011,65000,2,0,2,16.47,1198,73.9,5,12,1,1,11,1,3
1,1,2015,65000,3,0,1,26,1498,98.6,5,12,2,2,2,2,5.95
2,1,2013,72000,3,0,1,23.4,1248,74,5,12,1,1,11,1,2.69
3,1,2014,29000,3,1,1,17.11,1968,174.33,5,12,2,2,2,2,26
1,1,2015,32000,2,0,1,17.8,1497,117.3,5,12,1,1,11,1,5.5
2,1,2016,29875,2,0,1,18.16,1196,86.8,5,12,2,2,2,2,4.85
3,1,2018,32539,3,0,1,24.3,1248,88.5,5,12,1,1,11,1,8.39
1,1,2015,83090,3,0,1,19.01,1461,108.45,5,12,2,2,2,2,7.99
2,1,2016,62679,3,0,1,21.19,1396,88.73,5,12,1,1,11,1,6.95
3,1,2010,93000,2,0,1,15.7,1390,75,5,12,2,2,2,2,1.5
1,1,2006,44000,2,0,1,17.7,1497,78,5,12,1,1,11,1,1.55
2,1,2010,78400,2,0,2,15.6,1196,70,5,12,2,2,2,2,2.75
3,1,2014,71300,2,0,1,13.06,1598,102.53,5,12,1,1,11,1,4.25
1,1,2015,18000,2,0,1,20.36,1197,78.9,5,12,2,2,2,2,2.85
2,1,2019,24013,3,1,1,12.81,1999,148.31,7,12,1,1,11,1,56.14
3,1,2009,99100,2,1,2,9.74,1984,208,5,12,2,2,2,2,10
1,1,2003,62000,2,0,2,11.3,1298,83.1,8,12,1,1,11,1,1.25
2,1,2017,14000,3,0,1,26.59,1248,74,5,12,2,2,2,2,7.5
3,1,2015,44811,3,1,1,17.11,1968,174.33,5,12,1,1,11,1,25.81
1,1,2014,44000,2,0,1,16.47,1198,74,5,12,2,2,2,2,4.3
2,1,2010,136000,3,0,2,11.5,2982,171,7,12,1,1,11,1,11
3,1,2010,144113,3,0,2,11.5,2982,171,7,12,2,2,2,2,11.75
1,1,2012,94989,2,0,1,12.8,2354,177.6,5,12,1,1,11,1,6.58
2,1,2012,58133,3,0,1,22.9,1248,74,5,12,2,2,2,2,4.8
3,1,2008,61000,2,0,2,17.5,1198,70,5,12,1,1,11,1,1.65
1,1,2017,27000,3,0,1,17.1,1956,170,5,12,2,2,2,2,15
2,1,2014,18050,2,0,2,25.4,624,37.5,4,12,1,1,11,1,1
3,1,2007,145277,2,0,1,15.3,1596,101,5,12,2,2,2,2,1.65
1,1,2015,42000,3,0,1,27.62,793,47,5,12,1,1,11,1,3.6
2,1,2011,86000,3,0,1,11.5,2982,171,7,12,2,2,2,2,11.5
3,1,2015,42150,3,0,1,27.62,793,47,5,12,1,1,11,1,3.6
1,1,2015,30158,2,0,1,21.1,814,55.2,5,12,2,2,2,2,3.05
2,1,2011,47000,3,0,2,23.5,1498,90,5,12,1,1,11,1,6
3,1,2013,39000,2,0,1,16.47,1198,74,5,12,2,2,2,2,3.75
1,1,2016,32125,2,0,1,16.2,1199,74,5,12,1,1,11,1,6.17
2,1,2017,58829,3,0,1,24.3,1248,88.5,5,12,2,2,2,2,9.05
3,1,2013,67559,2,0,1,19.4,1198,86.8,5,12,1,1,11,1,4.05
1,1,2013,55000,2,0,1,17.5,1298,85.8,5,12,2,2,2,2,4.25
2,1,2018,30000,2,0,1,23.1,998,67.04,5,12,1,1,11,1,3.75
3,1,2016,28000,2,1,1,13,1591,121.3,5,12,2,2,2,2,11.85
1,1,2016,31826,3,0,1,22.7,1498,89.84,5,12,1,1,11,1,8.24
2,1,2016,64000,3,0,1,17.8,1248,null,5,12,2,2,2,2,5.99
3,1,2008,100009,2,0,2,13.1,1997,141.1,5,12,1,1,11,1,6.5
1,1,2019,17201,3,1,1,12.51,2179,187.7,7,12,2,2,2,2,58.91
2,1,2014,74345,3,0,1,15.1,2179,140,7,12,1,1,11,1,8
3,1,2015,58134,2,0,1,16.47,1198,74,5,12,2,2,2,2,4.64
1,1,2010,30566,2,1,1,19.2,1197,80,5,12,1,1,11,1,3.32
2,1,2012,55231,2,0,2,20.36,1197,78.9,5,12,2,2,2,2,2.78
3,1,2016,67774,3,1,1,14.81,1998,163.7,5,12,1,1,11,1,8.95
1,1,2013,50319,2,1,1,12,1991,181.03,5,12,2,2,2,2,21.95
2,1,2013,45000,2,0,1,11.7,2359,134,5,12,1,1,11,1,7.9
3,1,2007,43627,2,1,1,11.74,1796,186,5,12,2,2,2,2,29
1,1,2013,45000,3,0,1,22.07,1199,73.9,5,12,1,1,11,1,3.25
2,1,2014,10500,2,0,1,17.4,1497,117.3,5,12,2,2,2,2,5.9
3,1,2017,21789,3,0,1,24.3,1248,88.5,5,12,1,1,11,1,9.88
1,1,2019,21134,2,0,1,18.6,1197,81.86,5,12,2,2,2,2,8.78
2,1,2011,90000,3,0,2,13.93,2179,138.1,7,12,1,1,11,1,2.75
3,1,2014,51553,3,0,1,21.64,1461,84.8,5,12,2,2,2,2,5.98
1,1,2011,31000,2,1,1,10.9,2497,215,5,12,1,1,11,1,31
2,1,2011,67422,2,0,2,14.53,1798,138,5,12,2,2,2,2,3.55
3,1,2015,60519,3,0,1,22.32,1582,126.32,5,12,1,1,11,1,6.24
1,1,2009,34000,3,0,1,19.3,1248,73.9,5,12,2,2,2,2,2.19
2,1,2013,68434,3,0,1,28.4,1248,73.75,5,12,1,1,11,1,5.5
3,1,2014,17000,2,0,1,24.07,998,67.1,5,12,2,2,2,2,2.1
1,1,2011,43686,2,1,1,10.5,5000,503,4,12,1,1,11,1,50.66
2,1,2012,22000,3,1,1,14.84,2143,170,5,12,2,2,2,2,14
3,1,2013,79225,3,0,1,22,1582,126.2,5,12,1,1,11,1,5.5
1,1,2007,63000,2,0,3,14.2,1598,102,5,12,2,2,2,2,1.2
2,1,2014,61922,2,0,1,20.4,1197,81.8,5,12,1,1,11,1,5.3
3,1,2015,85000,3,0,1,23.9,1582,126.2,5,12,2,2,2,2,6.3
1,1,2017,26192,3,1,1,17.9,2143,168,5,12,1,1,11,1,40.47
2,1,2013,65000,3,0,1,13,2982,168.5,7,12,2,2,2,2,16.1
3,1,2014,44999,3,1,1,12.8,1968,167.6,5,12,1,1,11,1,25
1,1,2008,81308,3,1,2,13.2,1995,170,5,12,2,2,2,2,7.95
2,1,2016,35000,2,0,1,24.7,796,47.3,5,12,1,1,11,1,2.65
3,1,2012,65349,2,0,1,20.92,998,67.1,5,12,2,2,2,2,2.81
1,1,2012,80000,2,1,1,15.64,1798,167.62,5,12,1,1,11,1,17.5
2,1,2012,61000,2,0,1,16.1,1197,85,5,12,2,2,2,2,3.3
3,1,2019,31817,2,0,1,22.5,998,67.04,5,12,1,1,11,1,5.34
1,1,2016,41000,3,0,1,21.14,1498,103.52,5,12,2,2,2,2,8.5
2,1,2010,82606,2,0,2,16,1198,90,5,12,1,1,11,1,2.69
3,1,2015,52000,3,0,1,16,2179,140,7,12,2,2,2,2,11.5
1,1,2011,50318,2,0,1,18.5,1197,85.8,5,12,1,1,11,1,4.06
2,1,2016,50000,3,1,1,17.9,2143,201.15,5,12,2,2,2,2,49
3,1,2012,72000,3,0,1,20.5,1598,103.5,5,12,1,1,11,1,4.6
1,1,2015,63776,3,0,1,24,1120,70,5,12,2,2,2,2,3.96
2,1,2015,28133,2,0,1,18.6,1197,81.86,5,12,1,1,11,1,5.6
3,1,2017,45000,3,0,1,22.95,1248,74,5,12,2,2,2,2,3.75
1,1,2015,55697,3,0,1,22.54,1396,88.73,5,12,1,1,11,1,5.5
2,1,2012,62000,3,0,2,20.5,1598,103.5,5,12,2,2,2,2,3
3,1,2011,48000,2,0,1,16,1368,90,5,12,1,1,11,1,3
1,1,2010,90246,2,0,1,16.1,1298,88.2,5,12,2,2,2,2,2.95
2,1,2015,80500,3,0,1,25,1396,69,5,12,1,1,11,1,2.45
3,1,2012,119000,3,1,1,14.84,2143,170,5,12,2,2,2,2,13.99
1,1,2016,28541,3,1,1,11.57,2987,254.79,5,12,1,1,11,1,60.75
2,1,2008,45500,2,0,2,0,1086,null,5,12,2,2,2,2,1.17
3,1,2012,41000,2,0,2,16.8,1497,116.3,5,12,1,1,11,1,4.5
1,1,2010,58000,2,0,2,18.5,1197,80,5,12,2,2,2,2,2.5
2,1,2015,99000,3,0,1,13,2982,168.5,7,12,1,1,11,1,20.5
3,1,2014,31200,2,0,1,18.9,1197,82,5,12,2,2,2,2,3.9
1,1,2009,85000,3,0,2,15,1896,105,5,12,1,1,11,1,3.5
2,1,2016,60924,2,1,1,15.63,1499,110.4,5,12,2,2,2,2,8.3
3,1,2012,45000,2,0,1,21.1,814,55.2,5,12,1,1,11,1,2.5
1,1,2011,44000,2,1,1,19.15,1198,75.94,5,12,2,2,2,2,2.65
2,1,2016,30534,2,1,1,19,1199,88.7,5,12,1,1,11,1,7.42
3,1,2016,46399,2,0,1,16.47,1198,74,5,12,2,2,2,2,4.63
1,1,2008,42000,2,0,1,19.7,796,46.3,5,12,1,1,11,1,1.09
2,1,2011,67000,3,0,1,22.32,1582,126.32,5,12,2,2,2,2,3.8
3,1,2013,58000,3,1,1,10,2148,170,5,12,1,1,11,1,15.75
1,1,2015,27000,2,0,1,17.57,1193,88.7,5,12,2,2,2,2,5.27
2,1,2012,39566,2,0,2,18.4,1198,86.8,5,12,1,1,11,1,2.75
3,1,2016,14980,3,0,1,27.3,1498,98.6,5,12,2,2,2,2,7.4
1,1,2017,18491,2,1,1,24.07,998,67.1,5,12,1,1,11,1,3.9
2,1,2000,90000,2,0,2,17.3,993,60,5,12,2,2,2,2,0.7
3,1,2015,118211,3,0,1,22.54,1396,88.73,5,12,1,1,11,1,5.9
1,1,2016,63316,3,0,1,22.7,1598,118,5,12,2,2,2,2,9.58
2,1,2014,42000,3,1,1,14.21,2143,203,5,12,1,1,11,1,24.95
3,1,2015,25648,2,0,1,13.7,1399,98.82,7,12,2,2,2,2,4.29
1,1,2011,67612,3,1,2,14.21,2143,203,5,12,1,1,11,1,11.5
2,1,2016,33000,3,0,1,16,2179,140,7,12,2,2,2,2,9.65
3,1,2015,20000,2,0,1,20.36,1197,78.9,5,12,1,1,11,1,3.75
1,1,2007,143000,2,0,2,14.2,1341,82.9,5,12,2,2,2,2,1.1
2,1,2014,118218,3,1,1,12.07,2967,241.4,7,12,1,1,11,1,31.41
3,1,2012,99000,3,0,3,12.05,2179,120,8,12,2,2,2,2,6
1,1,2016,22700,2,0,1,18.7,1199,88.7,5,12,1,1,11,1,5.55
2,1,2017,28000,3,0,1,14,2179,138.1,7,12,2,2,2,2,10.91
3,1,2014,62000,3,0,1,15.1,2179,140,7,12,1,1,11,1,7.25
1,1,2012,107023,3,0,1,22.07,1199,73.9,5,12,2,2,2,2,3.9
2,1,2012,71082,3,0,1,19.3,1248,73.9,5,12,1,1,11,1,3.95
3,1,2013,60000,3,1,1,15.73,1968,174.33,5,12,2,2,2,2,22
1,1,2014,21701,2,0,1,23.1,998,67.04,5,12,1,1,11,1,3.38
2,1,2011,56000,2,0,1,16.8,1497,116.3,5,12,2,2,2,2,3.45
3,1,2016,32450,2,0,1,18.6,1197,81.83,5,12,1,1,11,1,5.75
1,1,2016,12500,2,0,1,25.17,799,53.3,5,12,2,2,2,2,2.75
2,1,2019,20483,3,1,1,17.9,2143,136,5,12,1,1,11,1,30.3
3,1,2014,45800,3,0,1,22.7,1498,89.84,5,12,2,2,2,2,7.5
1,1,2015,35441,2,0,1,18.6,1197,81.83,5,12,1,1,11,1,6.87
2,1,2015,86398,3,0,1,12.99,2494,100.6,7,12,2,2,2,2,15.2
3,1,2012,150000,3,0,1,21.64,1461,84.8,5,12,1,1,11,1,3.5
1,1,2014,89000,3,0,1,25.2,1248,74,5,12,2,2,2,2,5.85
2,1,2010,68375,2,0,1,19,998,66.1,5,12,1,1,11,1,2.5
3,1,2013,52000,2,0,1,18.6,1197,85.8,5,12,2,2,2,2,3.95
1,1,2017,39000,3,1,1,17.9,2143,136,5,12,1,1,11,1,27
2,1,2014,68000,2,0,2,16.02,1373,93.7,7,12,2,2,2,2,6.75
3,1,2007,71000,2,0,2,18.9,998,67.1,5,12,1,1,11,1,1.5
1,1,2012,72003,3,0,1,22.07,1199,73.9,5,12,2,2,2,2,3.9
2,1,2014,135670,3,0,1,22.7,1498,89.84,5,12,1,1,11,1,6.55
3,1,2017,65850,3,0,1,25.1,1498,98.6,5,12,2,2,2,2,9.44
1,1,2015,53920,2,0,1,14.28,1798,138.03,5,12,1,1,11,1,10.77
2,1,2014,58000,3,0,1,15.1,2179,140,7,12,2,2,2,2,7.5
3,1,2016,4000,2,0,1,24.7,796,47.3,5,12,1,1,11,1,3
1,1,2010,58000,3,1,1,18.59,2993,265,5,12,2,2,2,2,11.75
2,1,2016,29832,2,0,1,21.1,814,55.2,5,12,1,1,11,1,3.29
3,1,2016,71156,3,0,1,26.59,1248,74,5,12,2,2,2,2,6.5
1,1,2015,64687,4,0,1,31.79,998,58.33,5,12,1,1,11,1,3.8
2,1,2011,54000,3,1,1,16.55,1968,147.51,5,12,2,2,2,2,18
3,1,2009,75000,2,1,2,13.7,1798,157.75,5,12,1,1,11,1,4.95
1,1,2015,39208,2,0,1,17.57,1193,88.7,5,12,2,2,2,2,4.52
2,1,2014,41000,3,0,1,17,2149,139.07,7,12,1,1,11,1,8
3,1,2013,38622,2,0,1,17.4,1497,117.3,5,12,2,2,2,2,6.26
1,1,2016,18000,2,0,1,16.95,1498,97.7,5,12,1,1,11,1,7.5
2,1,2012,52000,2,0,1,16.1,,,,12,2,2,2,2,3.65
3,1,2011,45000,2,1,1,14.4,1598,103.6,5,12,1,1,11,1,3.35
1,1,2014,48656,2,1,1,15.74,1591,121.3,5,12,2,2,2,2,5.5
2,1,2012,79000,3,1,1,22,1582,126.2,5,12,1,1,11,1,5.25
3,1,2012,88000,3,1,1,16.55,1968,140,5,12,2,2,2,2,16.25
1,1,2009,92000,2,0,1,15.5,1586,103.3,5,12,1,1,11,1,2.7
2,1,2019,9000,3,1,1,12.62,2198,158,7,12,2,2,2,2,32.9
3,1,2008,50121,2,0,1,20.4,1197,83.11,5,12,1,1,11,1,3.41
1,1,2014,79000,3,0,1,24,1120,70,5,12,2,2,2,2,4.15
2,1,2014,46000,3,0,2,20.14,1498,88.8,5,12,1,1,11,1,5.9
3,1,2012,100000,2,1,1,10,2496,157.7,5,12,2,2,2,2,11.5
1,1,2015,41000,2,0,1,18.6,1197,81.83,5,12,1,1,11,1,4.75
2,1,2015,25000,2,1,1,24.07,998,67.1,5,12,2,2,2,2,3.5
3,1,2014,71899,3,0,1,20.77,1248,88.76,7,12,1,1,11,1,7.25
1,1,2016,7100,2,1,1,23.1,998,67.04,5,12,2,2,2,2,4.35
2,1,2018,38171,2,1,2,22.5,999,67,5,12,1,1,11,1,4.99
3,1,2013,70359,3,0,1,12.05,2179,120,8,12,2,2,2,2,7.65
1,1,2011,200000,3,0,1,12.8,2494,102,7,12,1,1,11,1,9
2,1,2017,26969,3,0,1,22.07,1199,73.9,5,12,2,2,2,2,6.9
3,1,2011,56500,3,0,1,20,1399,68,5,12,1,1,11,1,2.9
1,1,2014,40000,3,0,1,20.45,1461,83.8,5,12,2,2,2,2,5.75
2,1,2014,41000,3,0,1,17,2200,139.01,7,12,1,1,11,1,8
3,1,2017,53105,2,1,1,22.5,999,67,5,12,2,2,2,2,4.41
1,1,2013,23000,3,0,1,21.14,1498,103.52,5,12,1,1,11,1,4.95
2,1,2016,80999,3,1,1,16,2179,140,7,12,2,2,2,2,14.4
3,1,2012,82000,3,0,1,20,1399,68.05,5,12,1,1,11,1,2.95
1,1,2017,68557,3,0,1,15.96,2523,62.1,7,12,2,2,2,2,8.14
